Brand,Product Name,Category,Production Year ,Link to Product Pic,Wholesale Price (Ib),Market Price (Ib),Retial Profit Margin
UBS USA Holdings ,Sirloin Steak Beef,Sirloin,2024,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$7.95,$14.49,82.26%
UBS USA Holdings ,Hanger Steak Beef,Hanger,2024,https://storage.googleapis.com/aysa-meat-pics/Beef%20Hanger%20Steak%20Beef.jpeg,$7.25,$13.49,86.07%
UBS USA Holdings ,Roast Chuck Beef,Roast Beef,2024,https://storage.googleapis.com/aysa-meats/Beef%20Chuck%20Steak%20.jpeg,$6.60,$11.49,74.09%
UBS USA Holdings ,Brisket Flat Beef,Brisket,2024,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$6.40,$10.79,68.59%
UBS USA Holdings ,Brisket Point Cut Beef,Brisket,2024,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$6.10,$10.39,70.33%
UBS USA Holdings ,Prime Rib Beef,Beef,2024,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$12.25,$23.49,91.76%
UBS USA Holdings ,Gound Beef 80/20,Ground Beef,2024,https://storage.googleapis.com/aysa-meats/Beef%20Gound%20.jpeg,$3.80,$7.19,89.21%
UBS USA Holdings ,Gound Beef 90/10,Ground Beef,2024,https://storage.googleapis.com/aysa-meats/Beef%20Gound%20.jpeg,$4.25,$8.09,90.35%
UBS USA Holdings ,Stew Meat Beef,Beef,2024,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$5.90,$10.59,79.49%
UBS USA Holdings ,Short Ribs Beef,Beef,2024,https://storage.googleapis.com/aysa-meat-pics/Beef%20Short%20Ribs%20Beef%20.jpeg,$6.80,$12.59,85.15%
UBS USA Holdings ,Tenderloin Steak Beef,Tenderloin,2023,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$6.10,$11.25,84.43%
UBS USA Holdings ,T-bone Steak Beef,T-bone  ,2023,https://storage.googleapis.com/aysa-meats/Beef%20T-bone%20Steak%20.jpeg,$5.60,$10.49,87.32%
UBS USA Holdings ,New York Strip Steak Beef,New York Strip ,2023,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$5.10,$9.39,84.12%
UBS USA Holdings ,Chuck Steak Beef,Chuck  ,2023,https://storage.googleapis.com/aysa-meats/Beef%20Chuck%20Steak%20.jpeg,$7.95,$14.49,82.26%
UBS USA Holdings ,Round Steak Beef,Round  ,2023,https://storage.googleapis.com/aysa-meats/Beef%20Round%20Steak%20.jpeg,$3.95,$7.49,89.62%
UBS USA Holdings ,Flunk Steak Beef,Flunk ,2023,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$5.40,$9.79,81.30%
UBS USA Holdings ,Sirloin Steak Beef,Sirloin,2023,https://storage.googleapis.com/aysa-meats/Beef%20Sirloin%20Steak.jpeg,$11.00,$20.49,86.27%
UBS USA Holdings ,Gound Beef,Beef,2023,https://storage.googleapis.com/aysa-meats/Beef%20Gound%20.jpeg,$7.70,$14.89,93.38%
UBS USA Holdings ,Diced Beef,Beef,2023,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$7.95,$14.49,82.26%
UBS USA Holdings ,Ribeye Steak Beef,Ribeye,2023,https://storage.googleapis.com/aysa-meats/Beef%20Sirloin%20Steak.jpeg,$7.25,$13.49,86.07%
UBS USA Holdings ,Skirt Steak Beef,Skirt,2023,https://storage.googleapis.com/aysa-meats/Beef%20Gound%20.jpeg,$6.60,$11.49,74.09%
UBS USA Holdings ,Sirloin Steak Beef,Sirloin,2023,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$6.40,$10.79,68.59%
UBS USA Holdings ,Hanger Steak Beef,Hanger,2023,https://storage.googleapis.com/aysa-meat-pics/Beef%20Hanger%20Steak%20Beef.jpeg,$6.10,$10.39,70.33%
UBS USA Holdings ,Roast Chuck Beef,Roast Beef,2023,https://storage.googleapis.com/aysa-meats/Beef%20Chuck%20Steak%20.jpeg,$12.25,$23.49,91.76%
UBS USA Holdings ,Brisket Flat Beef,Brisket,2023,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$3.80,$7.19,89.21%
UBS USA Holdings ,Brisket Point Cut Beef,Brisket,2023,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$4.25,$8.09,90.35%
UBS USA Holdings ,Prime Rib Beef,Beef,2023,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$5.90,$10.59,79.49%
UBS USA Holdings ,Gound Beef 80/20,Ground Beef,2023,https://storage.googleapis.com/aysa-meats/Beef%20Gound%20.jpeg,$6.80,$12.59,85.15%
UBS USA Holdings ,Gound Beef 90/10,Ground Beef,2023,https://storage.googleapis.com/aysa-meats/Beef%20Gound%20.jpeg,$4.25,$8.09,90.35%
UBS USA Holdings ,Stew Meat Beef,Beef,2023,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$5.90,$10.59,79.49%
UBS USA Holdings ,Short Ribs Beef,Beef,2023,https://storage.googleapis.com/aysa-meat-pics/Beef%20Short%20Ribs%20Beef%20.jpeg,$5.75,$8.00,39.13%
UBS USA Holdings ,Chuck Steak Beef,Chuck ,2022,https://storage.googleapis.com/aysa-meats/Beef%20Chuck%20Steak%20.jpeg,$5.40,$10.25,89.81%
UBS USA Holdings ,Round Steak Beef,Round  ,2022,https://storage.googleapis.com/aysa-meats/Beef%20Round%20Steak%20.jpeg,$5.00,$9.60,92.00%
UBS USA Holdings ,Flunk Steak Beef,Flunk ,2022,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$4.60,$8.60,86.96%
UBS USA Holdings ,Sirloin Steak Beef,Sirloin,2022,https://storage.googleapis.com/aysa-meats/Beef%20Sirloin%20Steak.jpeg,$7.10,$13.25,86.62%
UBS USA Holdings ,Gound Beef,Beef,2022,https://storage.googleapis.com/aysa-meats/Beef%20Gound%20.jpeg,$3.50,$6.60,88.57%
UBS USA Holdings ,Diced Beef,Beef,2022,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$4.85,$8.80,81.44%
UBS USA Holdings ,Tenderloin Steak Beef,Tenderloin,2021,https://storage.googleapis.com/aysa-meats/Beef%20diced.jpeg,$11.00,$20.25,84.09%
UBS USA Holdings ,T-bone Steak Beef,T-bone  ,2021,https://storage.googleapis.com/aysa-meats/Beef%20T-bone%20Steak%20.jpeg,$5.00,$9.60,92.00%
UBS USA Holdings ,New York Strip Steak Beef,New York Strip ,2021,https://storage.googleapis.com/aysa-meats/Beef%20New%20York%20Strip%20Steak.jpeg,$4.60,$8.60,86.96%
UBS USA Holdings ,Chuck Steak Beef,Chuck ,2021,https://storage.googleapis.com/aysa-meats/Beef%20Chuck%20Steak%20.jpeg,$7.10,$13.25,86.62%
UBS USA Holdings ,Round Steak Beef,Round  ,2021,https://storage.googleapis.com/aysa-meats/Beef%20Round%20Steak%20.jpeg,$3.50,$6.60,88.57%
UBS USA Holdings ,Flunk Steak Beef,Flunk ,2021,https://storage.googleapis.com/aysa-meats/Beef%20Flunk%20Steak.jpeg,$4.85,$8.80,81.44%
UBS USA Holdings ,Sirloin Steak Beef,Sirloin,2021,https://storage.googleapis.com/aysa-meats/Beef%20Sirloin%20Steak.jpeg,$11.00,$20.25,84.09%
UBS USA Holdings ,Bone-in Loin Pork Ribs,Ribs,2025,https://storage.googleapis.com/aysa-meats/Pork%20Bone-in%20Lion.jpeg,$2.80,$5.29,88.93%
UBS USA Holdings ,Boneless Loin Pork Chops,Pork Chops,2025,https://storage.googleapis.com/aysa-meats/Pork%20Boneless%20Lion.jpeg,$3.25,$6.29,93.54%
UBS USA Holdings ,Shoulder Blade Pork Chops,Pork Chops,2025,https://storage.googleapis.com/aysa-meats/Pork%20Shoulder%20Blade.jpeg,$2.60,$4.99,91.92%
UBS USA Holdings ,Shoulder Picnic Pork Chops,Pork Chops,2025,https://storage.googleapis.com/aysa-meats/Pork%20Shoulder%20Picnic%20.jpeg,$2.40,$4.59,91.25%
UBS USA Holdings ,Pork Belly,Belly,2025,https://storage.googleapis.com/aysa-meats/Pork%20Belly.jpeg,$3.75,$7.49,99.73%
UBS USA Holdings ,Bacon Bacon,Bacon,2025,https://storage.googleapis.com/aysa-meat-pics/Beef%20Bacon.jpeg,$4.50,$8.99,99.78%
UBS USA Holdings ,Pork Chops,Chops,2025,https://storage.googleapis.com/aysa-meats/Pork%20Chop.jpeg,$3.40,$6.49,90.88%
UBS USA Holdings ,Tenderloin Pork Chops,Pork Chops,2025,https://storage.googleapis.com/aysa-meats/Pork%20Tenderloin.jpeg,$4.80,$9.49,97.71%
UBS USA Holdings ,Sirloin Pork Chops,Pork Chops,2025,https://storage.googleapis.com/aysa-meats/Pork%20Sirloin.jpeg,$3.20,$5.99,87.19%
UBS USA Holdings ,Rib Racks Racks Pork,Pork Ribs,2025,https://storage.cloud.google.com/aysa-meats/Pork%20Rib%20Racks.jpeg,$4.10,$8.29,102.20%
UBS USA Holdings ,Petite Racks Racks Pork,Pork Ribs,2025,https://storage.googleapis.com/aysa-meats/Pork%20Petite%20Racks.jpeg,$4.50,$8.99,99.78%
UBS USA Holdings ,Jowl Pork,Jowl,2025,https://storage.googleapis.com/aysa-meats/Pork%20jowl.jpeg,$2.20,$3.99,81.36%
UBS USA Holdings ,Ground Pork,Ground,2025,https://storage.googleapis.com/aysa-meats/Pork%20Ground%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20.jpeg,$2.85,$5.49,92.63%
UBS USA Holdings ,Diced Pork,Diced,2025,https://storage.googleapis.com/aysa-meats/Pork%20diced%20.jpeg,$3.00,$6.29,109.67%
UBS USA Holdings ,Bone-in Loin Pork Ribs,Ribs,2024,https://storage.googleapis.com/aysa-meats/Pork%20Bone-in%20Lion.jpeg,$2.65,$4.99,88.19%
UBS USA Holdings ,Boneless Loin Pork Chops,Pork Chops,2024,https://storage.googleapis.com/aysa-meats/Pork%20Boneless%20Lion.jpeg,$3.05,$5.89,93.48%
UBS USA Holdings ,Shoulder Blade Pork Chops,Pork Chops,2024,https://storage.googleapis.com/aysa-meats/Pork%20Shoulder%20Blade.jpeg,$2.45,$4.65,89.59%
UBS USA Holdings ,Shoulder Picnic Pork Chops,Pork Chops,2024,https://storage.googleapis.com/aysa-meats/Pork%20Shoulder%20Picnic%20.jpeg,$2.25,$4.29,90.67%
UBS USA Holdings ,Pork Belly,Belly,2024,https://storage.googleapis.com/aysa-meats/Pork%20Belly.jpeg,$3.50,$6.99,99.43%
UBS USA Holdings ,Bacon Bacon,Bacon,2025,https://storage.googleapis.com/aysa-meat-pics/Beef%20Bacon.jpeg,$4.25,$8.49,99.47%
UBS USA Holdings ,Pork Chops,Chops,2024,https://storage.googleapis.com/aysa-meats/Pork%20Chop.jpeg,$3.20,$6.09,90.25%
UBS USA Holdings ,Tenderloin Pork Chops,Pork Chops,2024,https://storage.googleapis.com/aysa-meats/Pork%20Tenderloin.jpeg,$4.50,$8.99,99.78%
UBS USA Holdings ,Sirloin Pork Chops,Pork Chops,2024,https://storage.googleapis.com/aysa-meats/Pork%20Sirloin.jpeg,$3.05,$5.79,89.61%
UBS USA Holdings ,Rib Racks Racks Pork,Pork Ribs,2024,https://storage.cloud.google.com/aysa-meats/Pork%20Rib%20Racks.jpeg,$3.85,$7.79,102.77%
UBS USA Holdings ,Petite Racks Racks Pork,Pork Ribs,2024,https://storage.googleapis.com/aysa-meats/Pork%20Petite%20Racks.jpeg,$4.20,$8.59,103.81%
UBS USA Holdings ,Jowl Pork,Jowl,2024,https://storage.googleapis.com/aysa-meats/Pork%20jowl.jpeg,$2.05,$3.79,84.80%
UBS USA Holdings ,Ground Pork,Ground,2024,https://storage.googleapis.com/aysa-meats/Pork%20Ground%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20.jpeg,$2.65,$5.19,95.91%
UBS USA Holdings ,Diced Pork,Diced,2024,https://storage.googleapis.com/aysa-meats/Pork%20diced%20.jpeg,$2.85,$5.89,106.67%
UBS USA Holdings ,Bone-in Loin Pork Ribs,Ribs,2023,https://storage.googleapis.com/aysa-meats/Pork%20Bone-in%20Lion.jpeg,$2.65,$4.99,88.19%
UBS USA Holdings ,Boneless Loin Pork Chops,Pork Chops,2023,https://storage.googleapis.com/aysa-meats/Pork%20Boneless%20Lion.jpeg,$3.05,$5.89,93.48%
UBS USA Holdings ,Shoulder Blade Pork Chops,Pork Chops,2023,https://storage.googleapis.com/aysa-meats/Pork%20Shoulder%20Blade.jpeg,$2.45,$4.65,89.59%
UBS USA Holdings ,Shoulder Picnic Pork Chops,Pork Chops,2023,https://storage.googleapis.com/aysa-meats/Pork%20Shoulder%20Picnic%20.jpeg,$2.25,$4.29,90.67%
UBS USA Holdings ,Pork Belly,Belly,2023,https://storage.googleapis.com/aysa-meats/Pork%20Belly.jpeg,$3.50,$6.99,99.43%
UBS USA Holdings ,Bacon Bacon,Bacon,2025,https://storage.googleapis.com/aysa-meat-pics/Beef%20Bacon.jpeg,$4.25,$8.49,99.47%
UBS USA Holdings ,Pork Chops,Chops,2023,https://storage.googleapis.com/aysa-meats/Pork%20Chop.jpeg,$3.20,$6.09,90.25%
UBS USA Holdings ,Tenderloin Pork Chops,Pork Chops,2023,https://storage.googleapis.com/aysa-meats/Pork%20Tenderloin.jpeg,$4.50,$8.99,99.78%
UBS USA Holdings ,Sirloin Pork Chops,Pork Chops,2023,https://storage.googleapis.com/aysa-meats/Pork%20Sirloin.jpeg,$3.05,$5.79,89.61%
UBS USA Holdings ,Rib Racks Racks Pork,Pork Ribs,2023,https://storage.cloud.google.com/aysa-meats/Pork%20Rib%20Racks.jpeg,$3.85,$7.79,102.77%
UBS USA Holdings ,Petite Racks Racks Pork,Pork Ribs,2023,https://storage.googleapis.com/aysa-meats/Pork%20Petite%20Racks.jpeg,$4.20,$8.59,103.81%
UBS USA Holdings ,Jowl Pork,Jowl,2023,https://storage.googleapis.com/aysa-meats/Pork%20jowl.jpeg,$2.05,$3.79,84.80%
UBS USA Holdings ,Ground Pork,Ground,2023,https://storage.googleapis.com/aysa-meats/Pork%20Ground%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20.jpeg,$2.65,$5.19,95.91%
UBS USA Holdings ,Diced Pork,Diced,2023,https://storage.googleapis.com/aysa-meats/Pork%20diced%20.jpeg,$2.85,$5.89,106.67%
UBS USA Holdings ,Bone-in Loin Pork Ribs,Ribs,2022,https://storage.googleapis.com/aysa-meats/Pork%20Bone-in%20Lion.jpeg,$2.65,$4.99,88.30%
UBS USA Holdings ,Boneless Loin Pork Chops,Pork Chops,2022,https://storage.googleapis.com/aysa-meats/Pork%20Boneless%20Lion.jpeg,$3.05,$5.89,93.11%
UBS USA Holdings ,Shoulder Blade Pork Chops,Pork Chops,2022,https://storage.googleapis.com/aysa-meats/Pork%20Shoulder%20Blade.jpeg,$2.45,$4.65,89.80%
UBS USA Holdings ,Shoulder Picnic Pork Chops,Pork Chops,2022,https://storage.googleapis.com/aysa-meats/Pork%20Shoulder%20Picnic%20.jpeg,$2.25,$4.29,90.67%
UBS USA Holdings ,Pork Belly,Belly,2022,https://storage.googleapis.com/aysa-meats/Pork%20Belly.jpeg,$3.50,$6.99,99.71%
UBS USA Holdings ,Bacon Bacon,Bacon,2025,https://storage.googleapis.com/aysa-meat-pics/Beef%20Bacon.jpeg,$4.25,$8.49,99.76%
UBS USA Holdings ,Pork Chops,Chops,2022,https://storage.googleapis.com/aysa-meats/Pork%20Chop.jpeg,$3.20,$6.09,90.31%
UBS USA Holdings ,Tenderloin Pork Chops,Pork Chops,2022,https://storage.googleapis.com/aysa-meats/Pork%20Tenderloin.jpeg,$4.50,$8.99,99.78%
UBS USA Holdings ,Sirloin Pork Chops,Pork Chops,2022,https://storage.googleapis.com/aysa-meats/Pork%20Sirloin.jpeg,$3.05,$5.79,89.84%
UBS USA Holdings ,Rib Racks Racks Pork,Pork Ribs,2022,https://storage.cloud.google.com/aysa-meats/Pork%20Rib%20Racks.jpeg,$3.85,$7.79,102.34%
UBS USA Holdings ,Petite Racks Racks Pork,Pork Ribs,2022,https://storage.googleapis.com/aysa-meats/Pork%20Petite%20Racks.jpeg,$4.20,$8.59,104.52%
UBS USA Holdings ,Jowl Pork,Jowl,2022,https://storage.googleapis.com/aysa-meats/Pork%20jowl.jpeg,$2.05,$3.79,84.87%
UBS USA Holdings ,Ground Pork,Ground,2022,https://storage.googleapis.com/aysa-meats/Pork%20Ground%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20.jpeg,$2.65,$5.19,95.85%
UBS USA Holdings ,Diced Pork,Diced,2022,https://storage.googleapis.com/aysa-meats/Pork%20diced%20.jpeg,$2.85,$5.89,106.67%
UBS USA Holdings ,Bone-in Loin Pork Ribs,Ribs,2021,https://storage.googleapis.com/aysa-meats/Pork%20Bone-in%20Lion.jpeg,$2.65,$4.99,88.30%
UBS USA Holdings ,Boneless Loin Pork Chops,Pork Chops,2021,https://storage.googleapis.com/aysa-meats/Pork%20Boneless%20Lion.jpeg,$3.05,$5.89,93.11%
UBS USA Holdings ,Shoulder Blade Pork Chops,Pork Chops,2021,https://storage.googleapis.com/aysa-meats/Pork%20Shoulder%20Blade.jpeg,$2.45,$4.65,89.80%
UBS USA Holdings ,Shoulder Picnic Pork Chops,Pork Chops,2021,https://storage.googleapis.com/aysa-meats/Pork%20Shoulder%20Picnic%20.jpeg,$2.25,$4.29,90.67%
UBS USA Holdings ,Pork Belly,Belly,2021,https://storage.googleapis.com/aysa-meats/Pork%20Belly.jpeg,$3.50,$6.99,99.71%
UBS USA Holdings ,Bacon Pork,Bacon,2021,https://storage.googleapis.com/aysa-meat-pics/Beef%20Bacon.jpeg,$4.25,$8.49,99.76%
UBS USA Holdings ,Pork Chops,Chops,2021,https://storage.googleapis.com/aysa-meats/Pork%20Chop.jpeg,$3.20,$6.09,90.31%
UBS USA Holdings ,Tenderloin Pork Chops,Pork Chops,2021,https://storage.googleapis.com/aysa-meats/Pork%20Tenderloin.jpeg,$4.50,$8.99,99.78%
UBS USA Holdings ,Sirloin Pork Chops,Pork Chops,2021,https://storage.googleapis.com/aysa-meats/Pork%20Sirloin.jpeg,$3.05,$5.79,89.84%
UBS USA Holdings ,Rib Racks Racks Pork,Pork Ribs,2021,https://storage.cloud.google.com/aysa-meats/Pork%20Rib%20Racks.jpeg,$3.85,$7.79,102.34%
UBS USA Holdings ,Petite Racks Racks Pork,Pork Ribs,2021,https://storage.googleapis.com/aysa-meats/Pork%20Petite%20Racks.jpeg,$4.20,$8.59,104.52%
UBS USA Holdings ,Jowl Pork,Jowl,2021,https://storage.googleapis.com/aysa-meats/Pork%20jowl.jpeg,$2.05,$3.79,84.87%
UBS USA Holdings ,Ground Pork,Ground,2021,https://storage.googleapis.com/aysa-meats/Pork%20Ground%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20.jpeg,$2.65,$5.19,95.85%
UBS USA Holdings ,Diced Pork,Diced,2021,https://storage.googleapis.com/aysa-meats/Pork%20diced%20.jpeg,$2.85,$5.89,106.67%
UBS USA Holdings ,Whole Chicken No Giblets,Whole Chicken ,2025,https://storage.googleapis.com/aysa-meats/Checken%20Whole%20Chicken.jpeg,$1.35,$2.49,84.44%
UBS USA Holdings ,Whole Chicken Spatchcook,Whole Chicken ,2025,https://storage.googleapis.com/aysa-meats/Checken%20Whole%20Chicken.jpeg,$1.55,$2.89,86.16%
UBS USA Holdings ,Chicken Wings Split,Chicken Wings,2025,https://storage.googleapis.com/aysa-meats/Chicken%20Wings.jpeg,$2.10,$4.29,104.57%
UBS USA Holdings ,Chicken Wings Drumettes,Chicken Wings,2025,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Wings%20Drumettes.jpeg,$2.25,$4.49,99.56%
UBS USA Holdings ,Chicken Drumsticks Skin-on,Chicken Drumsticks,2025,https://storage.googleapis.com/aysa-meats/Chicken%20Drumstick.jpeg,$1.50,$2.99,99.33%
UBS USA Holdings ,Chicken Drumsticks Skinless,Chicken Drumsticks,2025,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Drumsticks%20Skinless.jpeg,$1.65,$3.19,93.33%
UBS USA Holdings ,Chicken Strips,Chicken,2025,https://storage.googleapis.com/aysa-meats/Chicken%20Strips.jpeg,$2.90,$5.59,92.86%
UBS USA Holdings ,Chicken Breast Bone-in Breast,Chicken Breast ,2025,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Breast%20Bone-in%20Breast.jpeg,$2.50,$4.79,91.60%
UBS USA Holdings ,Chicken Breast Boneless Breast,Chicken Breast ,2025,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Breast%20Boneless%20Breast.jpeg,$3.50,$6.99,99.43%
UBS USA Holdings ,Chicken Breast Tenderloins (Tenders),Chicken Breast ,2025,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Drumsticks%20Skinless.jpeg,$3.25,$6.59,102.92%
UBS USA Holdings ,Chicken Thighs Boneless/Skinless,Chicken Thighs ,2025,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Thighs%20%20Boneless%3ASkinless.jpeg,$2.80,$5.25,87.50%
UBS USA Holdings ,Chicken Thighs Bone-in Skin-on,Chicken Thighs ,2025,https://storage.googleapis.com/aysa-meats/Chicken%20Thighs.jpeg,$2.20,$4.15,88.64%
UBS USA Holdings ,Chicken Legs Leg Quarters,Chicken Legs,2025,https://storage.googleapis.com/aysa-meats/Chicken%20Thighs.jpeg,$1.85,$3.59,94.41%
UBS USA Holdings ,Chicken Legs Whole Leg,Chicken Legs,2025,https://storage.googleapis.com/aysa-meats/Chicken%20Legs%20.jpeg,$1.95,$3.75,92.77%
UBS USA Holdings ,Whole Chicken No Giblets,Whole Chicken ,2024,https://storage.googleapis.com/aysa-meats/Checken%20Whole%20Chicken.jpeg,$1.28,$2.37,85.63%
UBS USA Holdings ,Whole Chicken Spatchcook,Whole Chicken ,2024,https://storage.googleapis.com/aysa-meats/Checken%20Whole%20Chicken.jpeg,$1.47,$2.75,87.48%
UBS USA Holdings ,Chicken Wings Split,Chicken Wings,2024,https://storage.googleapis.com/aysa-meats/Chicken%20Wings.jpeg,$2.00,$4.08,104.00%
UBS USA Holdings ,Chicken Wings Drumettes,Chicken Wings,2024,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Wings%20Drumettes.jpeg,$2.14,$4.27,99.27%
UBS USA Holdings ,Chicken Drumsticks Skin-on,Chicken Drumsticks,2024,https://storage.googleapis.com/aysa-meats/Chicken%20Drumstick.jpeg,$1.42,$2.84,100.00%
UBS USA Holdings ,Chicken Drumsticks Skinless,Chicken Drumsticks,2024,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Drumsticks%20Skinless.jpeg,$1.57,$3.03,92.36%
UBS USA Holdings ,Chicken Strips,Chicken,2024,https://storage.googleapis.com/aysa-meats/Chicken%20Strips.jpeg,$2.75,$5.31,93.09%
UBS USA Holdings ,Chicken Breast Bone-in Breast,Chicken Breast ,2024,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Breast%20Bone-in%20Breast.jpeg,$2.38,$4.55,91.65%
UBS USA Holdings ,Chicken Breast Boneless Breast,Chicken Breast ,2024,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Breast%20Boneless%20Breast.jpeg,$3.33,$6.64,99.94%
UBS USA Holdings ,Chicken Breast Tenderloins (Tenders),Chicken Breast ,2024,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Drumsticks%20Skinless.jpeg,$3.09,$6.26,102.90%
UBS USA Holdings ,Chicken Thighs Boneless/Skinless,Chicken Thighs ,2024,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Thighs%20%20Boneless%3ASkinless.jpeg,$2.66,$5.00,87.99%
UBS USA Holdings ,Chicken Thighs Bone-in Skin-on,Chicken Thighs ,2024,https://storage.googleapis.com/aysa-meats/Chicken%20Thighs.jpeg,$2.09,$3.94,88.67%
UBS USA Holdings ,Chicken Legs Leg Quarters,Chicken Legs,2024,https://storage.googleapis.com/aysa-meats/Chicken%20Thighs.jpeg,$1.76,$3.41,93.75%
UBS USA Holdings ,Chicken Legs Whole Leg,Chicken Legs,2024,https://storage.googleapis.com/aysa-meats/Chicken%20Legs%20.jpeg,$1.85,$3.56,92.24%
UBS USA Holdings ,Whole Chicken No Giblets,Whole Chicken ,2023,https://storage.googleapis.com/aysa-meats/Checken%20Whole%20Chicken.jpeg,$1.28,$2.37,85.63%
UBS USA Holdings ,Whole Chicken Spatchcook,Whole Chicken ,2023,https://storage.googleapis.com/aysa-meats/Checken%20Whole%20Chicken.jpeg,$1.47,$2.75,87.48%
UBS USA Holdings ,Chicken Wings Split,Chicken Wings,2023,https://storage.googleapis.com/aysa-meats/Chicken%20Wings.jpeg,$2.00,$4.08,104.00%
UBS USA Holdings ,Chicken Wings Drumettes,Chicken Wings,2023,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Wings%20Drumettes.jpeg,$2.14,$4.27,99.27%
UBS USA Holdings ,Chicken Drumsticks Skin-on,Chicken Drumsticks,2023,https://storage.googleapis.com/aysa-meats/Chicken%20Drumstick.jpeg,$1.42,$2.84,100.00%
UBS USA Holdings ,Chicken Drumsticks Skinless,Chicken Drumsticks,2023,https://storage.googleapis.com/aysa-meat-pics/Chicken%20Drumsticks%20Skinless.jpeg,$1.57,$3.03,92.36%
